270.023591111	-341.869916601	-69.6345427893
-519.090800981	-252.668224342	401.406211569
322.301062002	42.3479313744	855.057260876
-298.111783322	55.242584252	237.320190886
488.76948284	22.0995693774	937.924710345
119.287452045	47.6952886303	-167.761475672
360.41822777	169.725782507	-120.812357202
262.440971503	153.623889938	-125.933545487
67.3080709822	-440.709549159	308.294964846
319.212548286	368.977969147	242.906627795
207.870598213	173.156375648	-84.3032551543
-245.911101029	360.567592665	9.98788445359
243.51478958	-750.695016348	354.908020369
-232.829139162	592.574114523	0.00908562022435
280.140127172	101.18104179	-501.359622735
232.480315669	-2.90923347291	-153.264203623
-126.550882073	-299.929129539	-166.499939791
320.81944527	207.123350082	-127.327619213
145.246298528	-213.73716428	-46.5557123121
177.038384916	-196.893666755	-35.4742740622
-255.273655462	-239.966080426	-231.717007657
-525.483453793	-378.090595482	8.21040588664
-921.029540838	-233.177287892	-62.3319991455
97.1305402251	116.746348909	-84.703816414
-158.554431581	261.075441826	47.8947324206
243.427733025	-192.12032627	-134.979997718
41.0125990171	-247.060875892	-87.2525008225
319.438545277	8.4524445848	-252.474902638
-131.099203443	-647.854155831	272.257918018
96.7601898917	-240.065357128	-71.3448831476
288.618921676	160.951270514	-137.201434847
429.778852791	379.158005253	333.977091634
-310.598991037	-75.4196108794	341.359067517
-527.383390483	-252.182925154	370.819220035
-75.9549610753	679.712992644	-453.989084705
-143.681184236	-489.846424778	571.646945264
462.021908836	20.3055653445	309.971947616
-155.331215039	-179.219213196	-133.994168408
-216.457490702	115.940254939	97.5926379139
53.7597215749	308.739482497	-126.299339802
458.04966507	63.6396381099	-29.3890032953
268.510978844	98.053511761	-135.899160379
302.882414243	207.548112996	-126.842300175
189.780622139	-450.291174263	-138.759792058
192.098140685	76.702095095	-244.176664945
-192.403224325	611.707916479	-81.8565841664
-111.084991422	253.571087806	76.364881918
443.56662244	394.132737948	330.585667679
594.982688619	72.3815019712	-124.505012859
357.018235049	-558.769442277	-37.9150487617
-466.171244734	-55.653112867	-725.91435096
-119.096366027	507.71773372	164.077254436
-440.201513604	-305.975802718	150.579488397
