115.522303773	136.587184926	312.041129524
463.554263545	468.152958281	123.581872714
74.7532487755	81.5157047996	200.557938732
230.331077722	458.214751559	-258.275132004
86.2109721161	149.18640125	305.163937985
422.667645051	465.972982056	38.2771293603
411.654720969	458.901932049	120.156011742
90.7865100769	200.218583549	342.98797122
95.7215117764	230.17479782	436.396016502
459.370607994	456.393216179	180.604965146
169.604324518	-51.693545411	27.0637382718
113.782508004	238.784580927	501.937660313
563.681987934	534.375126541	-14.5154185947
42.342789617	37.2704215694	179.066145263
532.967240726	394.38391371	175.541357976
57.290254644	224.748954242	229.439125159
435.554975192	275.860570847	426.845342916
303.932348033	511.991868182	-212.543550724
519.386020156	550.104116504	34.9092854377
362.8986613	345.826342551	326.729384075
550.834963001	545.959813925	-17.3436965906
163.307564191	337.758143145	197.407072208
24.772808189	232.232620032	319.492568159
626.020220402	559.432296687	15.0826435749
515.649872746	569.509432446	-146.83008784
553.595779414	414.517196503	362.671911144
278.483099941	526.484369843	-172.393688454
244.904843929	-58.2465891086	-202.140658171
230.831478857	66.9959923957	216.229424278
200.102538315	47.2001248262	178.452450336
110.393537467	158.339657669	263.409380713
481.744128364	566.056149398	-147.74813546
142.77974028	185.526722824	461.119961567
493.239254733	551.908948445	-141.420481113
490.771282285	613.047008454	-149.273552884
133.813111078	11.2195359856	163.353854534
663.347095765	473.938398585	136.780058052
515.439444814	541.544647709	38.7527221047
390.89988204	611.998861798	-216.059002921
157.475990006	-58.9446611387	55.3757544636
343.473579537	143.15379952	470.238490132
167.060328642	63.3700828319	190.828148656
689.571730479	398.785526129	318.164057379
423.759109248	427.274300104	118.059200421
313.57080602	482.415425548	-112.69169284
40.576677585	298.110836759	541.548330156
468.73429588	483.742158768	146.950391292
648.574730004	-12.8964213818	341.204879437
57.9299373381	175.162333994	219.336049032
504.806836421	27.2760814267	263.160406104
36.1429541557	199.486221327	181.669750216
491.300753921	482.675083559	212.562576068
431.107774049	212.093539981	370.135539883
265.708656458	398.569731537	-76.1666995657
407.355295349	469.726151251	-7.20852601592
88.630724477	214.144206459	404.37010725
617.206251969	525.898373228	74.5063711643
565.128620577	533.968997581	101.324870671
303.564220893	570.628276079	-162.602075394
278.144818803	328.159352086	264.865228596
331.345273968	338.960515348	166.137625122
158.894901091	171.730706836	405.062416739
70.2870008041	164.855874932	313.63756081
66.0700113822	152.551892787	189.404586751
230.285948761	7.7786122006	210.540916384
301.272210657	368.459169178	79.0517653124
181.184343629	132.439543983	352.197105637
39.7295737445	192.589891704	198.7954624
417.554617269	495.258608268	3.35588395436
517.173387816	534.215356832	-33.1870461807
76.9963087538	158.472148868	292.717357829
578.087679276	530.991086454	138.177352623
251.873399918	312.641759827	112.588136314
227.229510321	41.9467616828	195.009963081
588.182002442	474.098200307	135.420813786
424.62151459	454.278341424	28.4371637498
168.220847982	-34.7265654821	97.6433537102
39.5791391724	240.949195485	321.706825535
508.952513213	551.498259398	-22.6007844975
275.173139146	106.188465499	272.232998739
201.692800156	89.0133706821	187.302243654
57.4770841903	78.1196052811	181.021068498
74.6323648077	142.394689873	207.240445382
55.7023347981	237.323290322	361.361830023
386.135939719	602.789243218	-279.586899055
145.777911685	185.8862702	413.511418788
494.876900097	539.569018076	30.9248464532
357.599094914	457.757311493	105.775897582
298.775386131	408.100382067	-33.5126895548
645.194410095	393.199365169	254.09784592
216.808520195	93.572590824	333.489910292
61.3113068603	80.8095248146	154.982382854
155.812299606	-0.872638925466	126.168404035
365.505896359	352.257129388	202.81587445
54.8617831006	127.599367537	210.461936867
39.2249966967	271.428438452	158.430059307
99.2101429443	159.110363428	328.935064125
423.950696513	473.043935197	125.518225567
96.6274251566	156.893332859	368.956546202
41.9966079293	243.763903864	361.744759092
118.299936365	49.2100459713	250.557931246
62.0021225165	260.882156153	408.578520861
208.269797218	206.585116881	534.921681396
626.839015514	461.050817158	196.709181658
612.966847082	238.958541134	602.87014393
265.09217051	82.2162986011	313.156413798
168.667666614	12.7949679898	160.67075284
470.968902572	562.655877618	-142.135953218
93.7655417395	69.5315089661	196.961133717
369.751388296	37.3016362005	232.548700505
115.839630473	68.2800629858	134.190934982
511.778230222	432.111281169	391.57649832
570.819323748	28.72596234	93.035363319
581.523753258	432.484371651	299.638216204
451.56099865	475.100898831	159.576197184
142.734836612	189.257287642	451.856525441
259.153482869	420.858836514	42.036685225
562.420016929	533.941234188	54.2690862042
623.515883822	504.212650353	121.042164415
56.1172099295	108.594833901	159.434446321
166.185107808	35.0932841945	165.090391136
403.094012339	410.681276804	180.545921364
90.4860116103	185.229216942	354.851867568
115.161670175	246.088640337	486.376128618
183.940127763	56.8149039174	209.656467359
268.75666886	73.3886885772	306.330081449
496.978844348	423.616272905	279.362985291
622.057391432	524.344840454	204.424310763
16.5101921221	263.046145476	197.027507383
206.40999019	65.9017466575	-96.6755410069
548.986068239	446.125804321	263.377697209
584.438547667	627.848805748	10.4283575663
33.2508994536	252.984956912	379.394321364
249.289118469	100.067077093	267.359593169
249.431074544	477.8787829	-215.016907761
231.702937331	58.2491230332	222.252356945
217.810408293	19.4622239495	-141.177396852
65.6932687791	150.128188065	177.119020238
105.216980672	202.397696434	429.736020356
582.019160252	559.445421496	-26.2322549894
155.343231266	197.757802237	500.526563144
360.349827037	493.643107427	45.6514763091
-38.9826126507	368.663023694	523.961071105
71.2204306994	116.855958182	246.012043239
456.78864981	74.6444662807	633.407457921
583.823172341	465.808110521	48.671600313
506.282992178	506.90046508	79.8525623835
